,SID,SEASON,NAME,ISO_TIME,LAT,LON,CATEGORY,COUNTRY,PREF
0,2000184N13133,2000,KIROGI,3/7/2000 18:00,17.05,131.65,1,PH,Eastern Visayas
1,2000184N13133,2000,KIROGI,3/7/2000 21:00,17.2488,131.661,1,PH,Eastern Visayas
2,2000184N13133,2000,KIROGI,4/7/2000 0:00,17.5,131.675,1,PH,Eastern Visayas
3,2000184N13133,2000,KIROGI,4/7/2000 3:00,17.87,131.668,2,PH,Bicol
4,2000184N13133,2000,KIROGI,4/7/2000 6:00,18.3,131.65,3,PH,Bicol
5,2000184N13133,2000,KIROGI,4/7/2000 9:00,18.7231,131.627,3,JP,Okinawa
6,2000184N13133,2000,KIROGI,4/7/2000 12:00,19.15,131.6,4,JP,Okinawa
7,2000184N13133,2000,KIROGI,4/7/2000 15:00,19.57,131.53799999999998,4,JP,Okinawa
8,2000184N13133,2000,KIROGI,4/7/2000 18:00,19.975,131.55,4,JP,Okinawa
9,2000184N13133,2000,KIROGI,4/7/2000 21:00,20.3407,131.732,4,JP,Okinawa
10,2000184N13133,2000,KIROGI,5/7/2000 0:00,20.725,132.0,4,JP,Okinawa
11,2000184N13133,2000,KIROGI,5/7/2000 3:00,21.2,132.257,4,JP,Okinawa
12,2000184N13133,2000,KIROGI,5/7/2000 6:00,21.675,132.525,4,JP,Okinawa
13,2000184N13133,2000,KIROGI,5/7/2000 9:00,22.0593,132.786,3,JP,Okinawa
14,2000184N13133,2000,KIROGI,5/7/2000 12:00,22.425,133.05,3,JP,Okinawa
15,2000184N13133,2000,KIROGI,5/7/2000 15:00,22.8262,133.31799999999998,3,JP,Okinawa
16,2000184N13133,2000,KIROGI,5/7/2000 18:00,23.25,133.6,3,JP,Okinawa
17,2000184N13133,2000,KIROGI,5/7/2000 21:00,23.7075,133.918,2,JP,Kagoshima
18,2000184N13133,2000,KIROGI,6/7/2000 0:00,24.15,134.225,2,JP,Kagoshima
19,2000184N13133,2000,KIROGI,6/7/2000 3:00,24.5161,134.459,2,JP,Kagoshima
20,2000184N13133,2000,KIROGI,6/7/2000 6:00,24.875,134.7,2,JP,Kagoshima
21,2000184N13133,2000,KIROGI,6/7/2000 9:00,25.2701,135.026,1,JP,Kagoshima
22,2000184N13133,2000,KIROGI,6/7/2000 12:00,25.725,135.375,1,JP,Kagoshima
23,2000184N13133,2000,KIROGI,6/7/2000 15:00,26.2574,135.684,1,JP,Kagoshima
24,2000184N13133,2000,KIROGI,6/7/2000 18:00,26.85,136.0,1,JP,Kagoshima
25,2000184N13133,2000,KIROGI,6/7/2000 21:00,27.4261,136.341,1,JP,Kochi
26,2000184N13133,2000,KIROGI,7/7/2000 0:00,28.1,136.725,1,JP,Wakayama
27,2000184N13133,2000,KIROGI,7/7/2000 3:00,28.9368,137.161,1,JP,Wakayama
28,2000184N13133,2000,KIROGI,7/7/2000 6:00,29.875,137.65,1,JP,Wakayama
29,2000184N13133,2000,KIROGI,7/7/2000 9:00,30.8112,138.175,1,JP,Wakayama
30,2000184N13133,2000,KIROGI,7/7/2000 12:00,31.825,138.775,1,JP,Shizuoka
31,2000184N13133,2000,KIROGI,7/7/2000 15:00,32.9541,139.322,1,JP,Shizuoka
32,2000184N13133,2000,KIROGI,7/7/2000 18:00,34.125,139.9,1,JP,Chiba
33,2000184N13133,2000,KIROGI,7/7/2000 21:00,35.2793,140.66,1,JP,Chiba
34,2000184N13133,2000,KIROGI,8/7/2000 0:00,36.45,141.3,1,JP,Ibaraki
35,2000184N13133,2000,KIROGI,8/7/2000 3:00,37.8351,142.043,1,JP,Miyagi
36,2000184N13133,2000,KIROGI,8/7/2000 6:00,39.1,142.75,1,JP,Iwate
37,2000214N22155,2000,JELAWAT,1/8/2000 18:00,22.0,150.2,1,MP,Saipan
38,2000214N22155,2000,JELAWAT,1/8/2000 21:00,22.0329,149.787,2,MP,Saipan
39,2000214N22155,2000,JELAWAT,2/8/2000 0:00,22.1,149.4,3,MP,Saipan
40,2000214N22155,2000,JELAWAT,2/8/2000 3:00,22.1886,148.995,3,MP,Saipan
41,2000214N22155,2000,JELAWAT,2/8/2000 6:00,22.3,148.575,4,MP,Saipan
42,2000214N22155,2000,JELAWAT,2/8/2000 9:00,22.3986,148.143,4,MP,Saipan
43,2000214N22155,2000,JELAWAT,2/8/2000 12:00,22.55,147.675,4,MP,Saipan
44,2000214N22155,2000,JELAWAT,2/8/2000 15:00,22.8006,147.151,4,MP,Saipan
45,2000214N22155,2000,JELAWAT,2/8/2000 18:00,23.1,146.6,4,MP,Saipan
46,2000214N22155,2000,JELAWAT,2/8/2000 21:00,23.375999999999998,146.06799999999998,4,MP,Saipan
47,2000214N22155,2000,JELAWAT,3/8/2000 0:00,23.675,145.525,4,MP,Saipan
48,2000214N22155,2000,JELAWAT,3/8/2000 3:00,24.0265,144.972,4,MP,Saipan
49,2000214N22155,2000,JELAWAT,3/8/2000 6:00,24.375,144.375,4,MP,Saipan
50,2000214N22155,2000,JELAWAT,3/8/2000 9:00,24.6782,143.707,4,MP,Saipan
51,2000214N22155,2000,JELAWAT,3/8/2000 12:00,24.925,143.0,4,MP,Saipan
52,2000214N22155,2000,JELAWAT,3/8/2000 15:00,25.0928,142.299,3,JP,Shizuoka
53,2000214N22155,2000,JELAWAT,3/8/2000 18:00,25.225,141.65,3,JP,Shizuoka
54,2000214N22155,2000,JELAWAT,3/8/2000 21:00,25.473000000000003,140.984,3,JP,Shizuoka
55,2000214N22155,2000,JELAWAT,4/8/2000 0:00,25.675,140.325,3,JP,Shizuoka
56,2000214N22155,2000,JELAWAT,4/8/2000 3:00,25.8873,139.69,3,JP,Wakayama
57,2000214N22155,2000,JELAWAT,4/8/2000 6:00,26.05,139.05,2,JP,Wakayama
58,2000214N22155,2000,JELAWAT,4/8/2000 9:00,26.0886,138.373,2,JP,Wakayama
59,2000214N22155,2000,JELAWAT,4/8/2000 12:00,26.075,137.7,2,JP,Wakayama
60,2000214N22155,2000,JELAWAT,4/8/2000 15:00,26.0855,137.049,2,JP,Kagoshima
61,2000214N22155,2000,JELAWAT,4/8/2000 18:00,26.1,136.45,2,JP,Kagoshima
62,2000214N22155,2000,JELAWAT,4/8/2000 21:00,26.1284,135.929,2,JP,Kagoshima
63,2000214N22155,2000,JELAWAT,5/8/2000 0:00,26.15,135.45,2,JP,Kagoshima
64,2000214N22155,2000,JELAWAT,5/8/2000 3:00,26.1429,134.961,2,JP,Kagoshima
65,2000214N22155,2000,JELAWAT,5/8/2000 6:00,26.125,134.475,2,JP,Kagoshima
66,2000214N22155,2000,JELAWAT,5/8/2000 9:00,26.1135,133.97299999999998,2,JP,Kagoshima
67,2000214N22155,2000,JELAWAT,5/8/2000 12:00,26.1,133.5,2,JP,Kagoshima
68,2000214N22155,2000,JELAWAT,5/8/2000 15:00,26.0767,133.089,2,JP,Kagoshima
69,2000214N22155,2000,JELAWAT,5/8/2000 18:00,26.025,132.7,2,JP,Kagoshima
70,2000214N22155,2000,JELAWAT,5/8/2000 21:00,26.0105,132.313,2,JP,Kagoshima
71,2000214N22155,2000,JELAWAT,6/8/2000 0:00,26.0,131.95,2,JP,Kagoshima
72,2000214N22155,2000,JELAWAT,6/8/2000 3:00,25.9875,131.543,2,JP,Kagoshima
73,2000214N22155,2000,JELAWAT,6/8/2000 6:00,25.975,131.125,2,JP,Kagoshima
74,2000214N22155,2000,JELAWAT,6/8/2000 9:00,25.9605,130.799,3,JP,Kagoshima
75,2000214N22155,2000,JELAWAT,6/8/2000 12:00,25.95,130.5,3,JP,Okinawa
76,2000214N22155,2000,JELAWAT,6/8/2000 15:00,25.9212,130.19899999999998,3,JP,Okinawa
77,2000214N22155,2000,JELAWAT,6/8/2000 18:00,25.925,129.925,3,JP,Okinawa
78,2000214N22155,2000,JELAWAT,6/8/2000 21:00,25.9262,129.716,3,JP,Okinawa
79,2000214N22155,2000,JELAWAT,7/8/2000 0:00,25.975,129.55,3,JP,Okinawa
80,2000214N22155,2000,JELAWAT,7/8/2000 3:00,26.0331,129.352,3,JP,Okinawa
81,2000214N22155,2000,JELAWAT,7/8/2000 6:00,26.175,129.15,3,JP,Okinawa
82,2000214N22155,2000,JELAWAT,7/8/2000 9:00,26.3138,128.936,2,JP,Okinawa
83,2000214N22155,2000,JELAWAT,7/8/2000 12:00,26.5,128.725,2,JP,Okinawa
84,2000214N22155,2000,JELAWAT,7/8/2000 15:00,26.6694,128.503,2,JP,Okinawa
85,2000214N22155,2000,JELAWAT,7/8/2000 18:00,26.875,128.35,1,JP,Okinawa
86,2000214N22155,2000,JELAWAT,7/8/2000 21:00,27.0856,128.196,1,JP,Okinawa
87,2000214N22155,2000,JELAWAT,8/8/2000 0:00,27.325,128.075,1,JP,Okinawa
88,2000214N22155,2000,JELAWAT,8/8/2000 3:00,27.5756,127.91799999999999,1,JP,Okinawa
89,2000214N22155,2000,JELAWAT,8/8/2000 6:00,27.775,127.75,1,JP,Okinawa
90,2000214N22155,2000,JELAWAT,8/8/2000 9:00,27.9112,127.59299999999999,1,JP,Okinawa
91,2000214N22155,2000,JELAWAT,8/8/2000 12:00,27.975,127.4,1,JP,Okinawa
92,2000214N22155,2000,JELAWAT,8/8/2000 15:00,28.075,127.209,1,JP,Okinawa
93,2000214N22155,2000,JELAWAT,8/8/2000 18:00,28.2,127.0,1,JP,Okinawa
94,2000214N22155,2000,JELAWAT,8/8/2000 21:00,28.3462,126.771,1,JP,Okinawa
95,2000214N22155,2000,JELAWAT,9/8/2000 0:00,28.5,126.5,2,JP,Okinawa
96,2000214N22155,2000,JELAWAT,9/8/2000 3:00,28.6524,126.185,2,JP,Okinawa
97,2000214N22155,2000,JELAWAT,9/8/2000 6:00,28.775,125.825,2,JP,Okinawa
98,2000214N22155,2000,JELAWAT,9/8/2000 9:00,28.8418,125.434,2,CN,Zhejiang Sheng
99,2000214N22155,2000,JELAWAT,9/8/2000 12:00,28.875,125.025,2,CN,Zhejiang Sheng
100,2000214N22155,2000,JELAWAT,9/8/2000 15:00,28.8962,124.616,2,CN,Zhejiang Sheng
101,2000214N22155,2000,JELAWAT,9/8/2000 18:00,28.925,124.225,1,CN,Zhejiang Sheng
102,2000214N22155,2000,JELAWAT,9/8/2000 21:00,28.9979,123.891,1,CN,Zhejiang Sheng
103,2000214N22155,2000,JELAWAT,10/8/2000 0:00,29.075,123.55,1,CN,Zhejiang Sheng
104,2000214N22155,2000,JELAWAT,10/8/2000 3:00,29.1106,123.14,1,CN,Zhejiang Sheng
105,2000214N22155,2000,JELAWAT,10/8/2000 6:00,29.15,122.7,1,CN,Zhejiang Sheng
106,2000214N22155,2000,JELAWAT,10/8/2000 9:00,29.2036,122.264,1,CN,Zhejiang Sheng
107,2000214N22155,2000,JELAWAT,10/8/2000 12:00,29.325,121.825,1,CN,Zhejiang Sheng
108,2000222N14143,2000,EWINIAR,11/8/2000 6:00,25.575,138.05,1,JP,Wakayama
109,2000222N14143,2000,EWINIAR,11/8/2000 9:00,26.6339,137.707,1,JP,Wakayama
110,2000222N14143,2000,EWINIAR,11/8/2000 12:00,27.525,137.325,1,JP,Wakayama
111,2000222N14143,2000,EWINIAR,14/8/2000 18:00,34.675,147.7,1,JP,Chiba
112,2000222N14143,2000,EWINIAR,14/8/2000 21:00,34.7683,148.019,1,JP,Chiba
113,2000222N14143,2000,EWINIAR,15/8/2000 0:00,34.825,148.375,1,JP,Chiba
114,2000222N14143,2000,EWINIAR,15/8/2000 3:00,34.9353,148.878,1,JP,Chiba
115,2000222N14143,2000,EWINIAR,15/8/2000 6:00,35.075,149.4,1,JP,Chiba
116,2000222N14143,2000,EWINIAR,15/8/2000 9:00,35.2161,149.834,1,JP,Iwate
117,2000222N14143,2000,EWINIAR,15/8/2000 12:00,35.425,150.2,1,RU,Sakhalin
118,2000222N14143,2000,EWINIAR,15/8/2000 15:00,35.745,150.55100000000002,1,RU,Sakhalin
119,2000222N14143,2000,EWINIAR,15/8/2000 18:00,36.125,150.775,1,RU,Sakhalin
120,2000222N14143,2000,EWINIAR,15/8/2000 21:00,36.5168,150.79,1,RU,Sakhalin
121,2000222N14143,2000,EWINIAR,16/8/2000 0:00,36.875,150.725,1,RU,Sakhalin
122,2000222N14143,2000,EWINIAR,16/8/2000 3:00,37.1162,150.735,1,RU,Sakhalin
123,2000222N14143,2000,EWINIAR,16/8/2000 6:00,37.35,150.775,1,RU,Sakhalin
124,2000245N14157,2000,SAOMAI,4/9/2000 0:00,16.025,151.7,1,MP,Saipan
125,2000245N14157,2000,SAOMAI,4/9/2000 3:00,16.0643,151.232,1,MP,Saipan
126,2000245N14157,2000,SAOMAI,4/9/2000 6:00,16.1,150.775,1,MP,Saipan
127,2000245N14157,2000,SAOMAI,4/9/2000 9:00,16.1361,150.34799999999998,1,MP,Saipan
128,2000245N14157,2000,SAOMAI,4/9/2000 12:00,16.15,149.925,1,MP,Saipan
129,2000245N14157,2000,SAOMAI,4/9/2000 15:00,16.1199,149.47899999999998,2,MP,Saipan
130,2000245N14157,2000,SAOMAI,4/9/2000 18:00,16.075,149.025,2,MP,Saipan
131,2000245N14157,2000,SAOMAI,4/9/2000 21:00,16.0651,148.539,2,MP,Saipan
132,2000245N14157,2000,SAOMAI,5/9/2000 0:00,16.025,148.125,2,MP,Saipan
133,2000245N14157,2000,SAOMAI,5/9/2000 3:00,15.9399,147.851,1,MP,Saipan
134,2000245N14157,2000,SAOMAI,5/9/2000 6:00,15.75,147.7,1,MP,Saipan
135,2000245N14157,2000,SAOMAI,5/9/2000 9:00,15.4087,147.621,1,MP,Saipan
136,2000245N14157,2000,SAOMAI,8/9/2000 0:00,18.325,141.175,1,MP,Saipan
137,2000245N14157,2000,SAOMAI,8/9/2000 3:00,18.6241,140.776,1,MP,Saipan
138,2000245N14157,2000,SAOMAI,8/9/2000 6:00,18.95,140.4,1,MP,Saipan
139,2000245N14157,2000,SAOMAI,8/9/2000 9:00,19.2923,139.99,1,MP,Saipan
140,2000245N14157,2000,SAOMAI,8/9/2000 12:00,19.65,139.525,1,MP,Saipan
141,2000245N14157,2000,SAOMAI,8/9/2000 15:00,20.0202,138.954,1,MP,Saipan
142,2000245N14157,2000,SAOMAI,8/9/2000 18:00,20.375,138.375,2,MP,Saipan
143,2000245N14157,2000,SAOMAI,8/9/2000 21:00,20.6786,137.878,2,MP,Saipan
144,2000245N14157,2000,SAOMAI,9/9/2000 0:00,20.975,137.45,2,MP,Saipan
145,2000245N14157,2000,SAOMAI,9/9/2000 3:00,21.3011,137.079,2,JP,Kagoshima
146,2000245N14157,2000,SAOMAI,9/9/2000 6:00,21.65,136.75,2,JP,Kagoshima
147,2000245N14157,2000,SAOMAI,9/9/2000 9:00,22.0117,136.44,2,JP,Kagoshima
148,2000245N14157,2000,SAOMAI,9/9/2000 12:00,22.4,136.1,3,JP,Kagoshima
149,2000245N14157,2000,SAOMAI,9/9/2000 15:00,22.8362,135.68,3,JP,Kagoshima
150,2000245N14157,2000,SAOMAI,9/9/2000 18:00,23.25,135.2,4,JP,Kagoshima
151,2000245N14157,2000,SAOMAI,9/9/2000 21:00,23.5851,134.694,4,JP,Kagoshima
152,2000245N14157,2000,SAOMAI,10/9/2000 0:00,23.85,134.15,4,JP,Kagoshima
153,2000245N14157,2000,SAOMAI,10/9/2000 3:00,24.0677,133.55200000000002,4,JP,Kagoshima
154,2000245N14157,2000,SAOMAI,10/9/2000 6:00,24.175,133.025,4,JP,Kagoshima
155,2000245N14157,2000,SAOMAI,10/9/2000 9:00,24.1785,132.625,4,JP,Okinawa
156,2000245N14157,2000,SAOMAI,10/9/2000 12:00,24.225,132.4,5,JP,Okinawa
157,2000245N14157,2000,SAOMAI,10/9/2000 15:00,24.3205,132.166,5,JP,Okinawa
158,2000245N14157,2000,SAOMAI,10/9/2000 18:00,24.425,131.95,5,JP,Okinawa
159,2000245N14157,2000,SAOMAI,10/9/2000 21:00,24.6012,131.736,4,JP,Okinawa
160,2000245N14157,2000,SAOMAI,11/9/2000 0:00,24.825,131.475,4,JP,Okinawa
161,2000245N14157,2000,SAOMAI,11/9/2000 3:00,25.0682,131.131,4,JP,Okinawa
162,2000245N14157,2000,SAOMAI,11/9/2000 6:00,25.275,130.8,4,JP,Okinawa
163,2000245N14157,2000,SAOMAI,11/9/2000 9:00,25.4093,130.514,4,JP,Okinawa
164,2000245N14157,2000,SAOMAI,11/9/2000 12:00,25.5,130.275,4,JP,Okinawa
165,2000245N14157,2000,SAOMAI,11/9/2000 15:00,25.65,129.866,3,JP,Okinawa
166,2000245N14157,2000,SAOMAI,11/9/2000 18:00,25.775,129.525,3,JP,Okinawa
167,2000245N14157,2000,SAOMAI,11/9/2000 21:00,25.8999,129.211,3,JP,Okinawa
168,2000245N14157,2000,SAOMAI,12/9/2000 0:00,26.05,128.9,3,JP,Okinawa
169,2000245N14157,2000,SAOMAI,12/9/2000 3:00,26.1694,128.542,3,JP,Okinawa
170,2000245N14157,2000,SAOMAI,12/9/2000 6:00,26.3,128.225,3,JP,Okinawa
171,2000245N14157,2000,SAOMAI,12/9/2000 9:00,26.4836,128.016,3,JP,Okinawa
172,2000245N14157,2000,SAOMAI,12/9/2000 10:00,26.5311,127.932,3,JP,Okinawa
173,2000245N14157,2000,SAOMAI,12/9/2000 12:00,26.675,127.75,2,JP,Okinawa
174,2000245N14157,2000,SAOMAI,12/9/2000 15:00,26.8232,127.37899999999999,2,JP,Okinawa
175,2000245N14157,2000,SAOMAI,12/9/2000 18:00,27.0,127.0,2,JP,Okinawa
176,2000245N14157,2000,SAOMAI,12/9/2000 21:00,27.1961,126.70700000000001,2,JP,Okinawa
177,2000245N14157,2000,SAOMAI,13/9/2000 0:00,27.4,126.45,2,JP,Okinawa
178,2000245N14157,2000,SAOMAI,13/9/2000 3:00,27.6169,126.13799999999999,2,JP,Okinawa
179,2000245N14157,2000,SAOMAI,13/9/2000 6:00,27.8,125.825,2,JP,Okinawa
180,2000245N14157,2000,SAOMAI,13/9/2000 9:00,27.8831,125.501,2,JP,Okinawa
181,2000245N14157,2000,SAOMAI,13/9/2000 12:00,27.9,125.225,2,JP,Okinawa
182,2000245N14157,2000,SAOMAI,13/9/2000 15:00,27.9127,124.96600000000001,2,JP,Okinawa
183,2000245N14157,2000,SAOMAI,13/9/2000 18:00,27.925,124.75,2,CN,Zhejiang Sheng
184,2000245N14157,2000,SAOMAI,13/9/2000 21:00,27.9512,124.596,2,CN,Zhejiang Sheng
185,2000245N14157,2000,SAOMAI,14/9/2000 0:00,28.0,124.475,2,CN,Zhejiang Sheng
186,2000245N14157,2000,SAOMAI,14/9/2000 3:00,28.0763,124.329,2,CN,Zhejiang Sheng
187,2000245N14157,2000,SAOMAI,14/9/2000 6:00,28.175,124.225,2,CN,Zhejiang Sheng
188,2000245N14157,2000,SAOMAI,14/9/2000 9:00,28.2818,124.189,2,CN,Zhejiang Sheng
189,2000245N14157,2000,SAOMAI,14/9/2000 12:00,28.4,124.225,2,CN,Zhejiang Sheng
190,2000245N14157,2000,SAOMAI,14/9/2000 15:00,28.5079,124.27799999999999,2,CN,Zhejiang Sheng
191,2000245N14157,2000,SAOMAI,14/9/2000 18:00,28.65,124.45,2,CN,Zhejiang Sheng
192,2000245N14157,2000,SAOMAI,14/9/2000 21:00,28.814,124.789,1,CN,Zhejiang Sheng
193,2000245N14157,2000,SAOMAI,15/9/2000 0:00,29.1,125.25,1,CN,Zhejiang Sheng
194,2000245N14157,2000,SAOMAI,15/9/2000 3:00,29.5469,125.755,1,CN,Zhejiang Sheng
195,2000245N14157,2000,SAOMAI,15/9/2000 6:00,30.125,126.3,1,KR,Jeju-do
196,2000245N14157,2000,SAOMAI,15/9/2000 9:00,30.8309,126.92399999999999,1,KR,Jeju-do
197,2000245N14157,2000,SAOMAI,15/9/2000 12:00,31.7,127.475,1,JP,Nagasaki
198,2000245N14157,2000,SAOMAI,15/9/2000 15:00,32.7878,127.81,1,JP,Nagasaki
199,2000245N14157,2000,SAOMAI,15/9/2000 18:00,34.0,128.075,1,KR,Jeollanam-do
200,2000258N22138,2000,SONAMU,16/9/2000 0:00,24.975,141.75,1,JP,Shizuoka
201,2000258N22138,2000,SONAMU,16/9/2000 3:00,25.515,141.744,1,JP,Shizuoka
202,2000258N22138,2000,SONAMU,16/9/2000 6:00,26.075,141.675,1,JP,Shizuoka
203,2000258N22138,2000,SONAMU,16/9/2000 9:00,26.6413,141.645,1,JP,Shizuoka
204,2000258N22138,2000,SONAMU,16/9/2000 12:00,27.3,141.575,1,JP,Shizuoka
205,2000258N22138,2000,SONAMU,16/9/2000 15:00,28.1426,141.491,1,JP,Shizuoka
206,2000258N22138,2000,SONAMU,16/9/2000 18:00,29.05,141.425,1,JP,Chiba
207,2000258N22138,2000,SONAMU,16/9/2000 21:00,29.9949,141.377,1,JP,Chiba
208,2000258N22138,2000,SONAMU,17/9/2000 0:00,30.975,141.45,1,JP,Chiba
209,2000258N22138,2000,SONAMU,17/9/2000 3:00,32.0788,141.725,1,JP,Chiba
210,2000258N22138,2000,SONAMU,17/9/2000 6:00,33.25,142.1,1,JP,Chiba
211,2000258N22138,2000,SONAMU,17/9/2000 9:00,34.5087,142.553,1,JP,Chiba
212,2000258N22138,2000,SONAMU,17/9/2000 12:00,35.85,143.05,1,JP,Chiba
213,2000258N22138,2000,SONAMU,17/9/2000 15:00,37.2887,143.618,1,JP,Miyagi
214,2000258N22138,2000,SONAMU,17/9/2000 18:00,38.8,144.35,1,JP,Iwate
215,2000258N22138,2000,SONAMU,17/9/2000 21:00,40.3202,145.269,1,JP,Hokkaido
216,2000258N22138,2000,SONAMU,18/9/2000 0:00,41.8714,146.414,1,JP,Hokkaido
217,2000258N22138,2000,SONAMU,18/9/2000 3:00,43.4107,147.674,1,RU,Sakhalin
218,2000258N22138,2000,SONAMU,18/9/2000 6:00,44.8556,149.211,1,JP,Hokkaido
219,2000295N20146,2000,YAGI,24/10/2000 0:00,23.0,128.2,1,JP,Okinawa
220,2000295N20146,2000,YAGI,24/10/2000 3:00,23.1835,127.682,1,JP,Okinawa
221,2000295N20146,2000,YAGI,24/10/2000 6:00,23.375,127.175,1,JP,Okinawa
222,2000295N20146,2000,YAGI,24/10/2000 9:00,23.5211,126.70100000000001,1,JP,Okinawa
223,2000295N20146,2000,YAGI,24/10/2000 12:00,23.7,126.275,2,JP,Okinawa
224,2000295N20146,2000,YAGI,24/10/2000 15:00,23.9012,125.844,3,JP,Okinawa
225,2000295N20146,2000,YAGI,24/10/2000 18:00,24.125,125.45,3,JP,Okinawa
226,2000295N20146,2000,YAGI,24/10/2000 21:00,24.398000000000003,125.13600000000001,3,JP,Okinawa
227,2000295N20146,2000,YAGI,25/10/2000 0:00,24.675,124.875,3,JP,Okinawa
228,2000295N20146,2000,YAGI,25/10/2000 3:00,24.9075,124.64,3,JP,Okinawa
229,2000295N20146,2000,YAGI,25/10/2000 6:00,25.15,124.5,2,JP,Okinawa
230,2000295N20146,2000,YAGI,25/10/2000 9:00,25.3556,124.406,2,JP,Okinawa
231,2000295N20146,2000,YAGI,25/10/2000 12:00,25.55,124.375,2,JP,Okinawa
232,2000295N20146,2000,YAGI,25/10/2000 15:00,25.7393,124.382,1,JP,Okinawa
233,2000295N20146,2000,YAGI,25/10/2000 18:00,25.9,124.475,1,JP,Okinawa
234,2000295N20146,2000,YAGI,25/10/2000 21:00,26.0931,124.795,1,JP,Okinawa
235,2000295N20146,2000,YAGI,26/10/2000 0:00,26.25,125.15,1,JP,Okinawa
236,2000295N20146,2000,YAGI,26/10/2000 3:00,26.4475,125.523,1,JP,Okinawa
237,2000295N20146,2000,YAGI,26/10/2000 6:00,26.55,125.9,1,JP,Okinawa
238,2001202N23152,2001,KONG-REY,23/7/2001 12:00,25.275,146.275,1,MP,Saipan
239,2001202N23152,2001,KONG-REY,23/7/2001 15:00,25.2579,145.808,1,MP,Saipan
240,2001202N23152,2001,KONG-REY,23/7/2001 18:00,25.275,145.3,1,MP,Saipan
241,2001202N23152,2001,KONG-REY,23/7/2001 21:00,25.3602,144.719,1,MP,Saipan
242,2001202N23152,2001,KONG-REY,24/7/2001 0:00,25.5,144.125,1,JP,Chiba
243,2001202N23152,2001,KONG-REY,24/7/2001 3:00,25.6675,143.562,1,JP,Chiba
244,2001202N23152,2001,KONG-REY,24/7/2001 6:00,25.85,143.0,1,JP,Chiba
245,2001202N23152,2001,KONG-REY,24/7/2001 9:00,26.028000000000002,142.565,1,JP,Chiba
246,2001202N23152,2001,KONG-REY,24/7/2001 12:00,26.25,142.125,1,JP,Shizuoka
247,2001202N23152,2001,KONG-REY,24/7/2001 15:00,26.4836,141.76,1,JP,Shizuoka
248,2001202N23152,2001,KONG-REY,24/7/2001 18:00,26.725,141.4,1,JP,Shizuoka
249,2001202N23152,2001,KONG-REY,24/7/2001 21:00,26.945,141.03799999999998,1,JP,Shizuoka
250,2001202N23152,2001,KONG-REY,25/7/2001 0:00,27.15,140.725,1,JP,Shizuoka
251,2001202N23152,2001,KONG-REY,25/7/2001 3:00,27.3301,140.537,1,JP,Shizuoka
252,2001202N23152,2001,KONG-REY,25/7/2001 6:00,27.525,140.45,1,JP,Shizuoka
253,2001202N23152,2001,KONG-REY,25/7/2001 9:00,27.7744,140.399,1,JP,Shizuoka
254,2001202N23152,2001,KONG-REY,25/7/2001 12:00,28.05,140.4,1,JP,Shizuoka
255,2001202N23152,2001,KONG-REY,25/7/2001 15:00,28.3175,140.408,1,JP,Shizuoka
256,2001202N23152,2001,KONG-REY,25/7/2001 18:00,28.6,140.475,1,JP,Shizuoka
257,2001202N23152,2001,KONG-REY,25/7/2001 21:00,28.9181,140.626,1,JP,Shizuoka
258,2001202N23152,2001,KONG-REY,26/7/2001 0:00,29.225,140.825,1,JP,Shizuoka
259,2001202N23152,2001,KONG-REY,26/7/2001 3:00,29.4699,141.001,1,JP,Shizuoka
260,2001202N23152,2001,KONG-REY,26/7/2001 6:00,29.7,141.225,1,JP,Chiba
261,2001202N23152,2001,KONG-REY,26/7/2001 9:00,29.9625,141.536,1,JP,Chiba
262,2001202N23152,2001,KONG-REY,26/7/2001 12:00,30.225,141.9,2,JP,Chiba
263,2001202N23152,2001,KONG-REY,26/7/2001 15:00,30.4642,142.255,2,JP,Chiba
264,2001202N23152,2001,KONG-REY,26/7/2001 18:00,30.7,142.65,2,JP,Chiba
265,2001202N23152,2001,KONG-REY,26/7/2001 21:00,30.9536,143.095,2,JP,Chiba
266,2001202N23152,2001,KONG-REY,27/7/2001 0:00,31.2,143.6,2,JP,Chiba
267,2001202N23152,2001,KONG-REY,27/7/2001 3:00,31.4199,144.16,2,JP,Chiba
268,2001202N23152,2001,KONG-REY,27/7/2001 6:00,31.625,144.75,2,JP,Chiba
269,2001202N23152,2001,KONG-REY,27/7/2001 9:00,31.8229,145.325,1,JP,Chiba
270,2001202N23152,2001,KONG-REY,27/7/2001 12:00,32.025,145.9,1,JP,Chiba
271,2001202N23152,2001,KONG-REY,27/7/2001 15:00,32.2328,146.468,1,JP,Chiba
272,2001202N23152,2001,KONG-REY,27/7/2001 18:00,32.475,147.05,1,JP,Chiba
273,2001202N23152,2001,KONG-REY,27/7/2001 21:00,32.77,147.644,1,JP,Chiba
274,2001202N23152,2001,KONG-REY,28/7/2001 0:00,33.1,148.3,1,JP,Chiba
275,2001212N10158,2001,MAN-YI,3/8/2001 6:00,16.1,147.675,1,MP,Saipan
276,2001212N10158,2001,MAN-YI,3/8/2001 9:00,16.7523,147.203,1,MP,Saipan
277,2001212N10158,2001,MAN-YI,3/8/2001 12:00,17.375,146.75,1,MP,Saipan
278,2001212N10158,2001,MAN-YI,3/8/2001 15:00,17.8962,146.279,1,MP,Saipan
