,Unnamed: 0,SID,SEASON,NAME,ISO_TIME,LAT,LON,CATEGORY,COUNTRY,PREF,Highest Cat in JP
0,0,2000184N13133,2000,KIROGI,3/7/2000 18:00,17.05,131.65,1,PH,Eastern Visayas,4
1,1,2000184N13133,2000,KIROGI,3/7/2000 21:00,17.2488,131.661,1,PH,Eastern Visayas,4
2,2,2000184N13133,2000,KIROGI,4/7/2000 0:00,17.5,131.675,1,PH,Eastern Visayas,4
3,3,2000184N13133,2000,KIROGI,4/7/2000 3:00,17.87,131.668,2,PH,Bicol,4
4,4,2000184N13133,2000,KIROGI,4/7/2000 6:00,18.3,131.65,3,PH,Bicol,4
5,5,2000184N13133,2000,KIROGI,4/7/2000 9:00,18.7231,131.627,3,JP,Okinawa,4
6,6,2000184N13133,2000,KIROGI,4/7/2000 12:00,19.15,131.6,4,JP,Okinawa,4
7,7,2000184N13133,2000,KIROGI,4/7/2000 15:00,19.57,131.538,4,JP,Okinawa,4
8,8,2000184N13133,2000,KIROGI,4/7/2000 18:00,19.975,131.55,4,JP,Okinawa,4
9,9,2000184N13133,2000,KIROGI,4/7/2000 21:00,20.3407,131.732,4,JP,Okinawa,4
10,10,2000184N13133,2000,KIROGI,5/7/2000 0:00,20.725,132,4,JP,Okinawa,4
11,11,2000184N13133,2000,KIROGI,5/7/2000 3:00,21.2,132.257,4,JP,Okinawa,4
12,12,2000184N13133,2000,KIROGI,5/7/2000 6:00,21.675,132.525,4,JP,Okinawa,4
13,13,2000184N13133,2000,KIROGI,5/7/2000 9:00,22.0593,132.786,3,JP,Okinawa,4
14,14,2000184N13133,2000,KIROGI,5/7/2000 12:00,22.425,133.05,3,JP,Okinawa,4
15,15,2000184N13133,2000,KIROGI,5/7/2000 15:00,22.8262,133.318,3,JP,Okinawa,4
16,16,2000184N13133,2000,KIROGI,5/7/2000 18:00,23.25,133.6,3,JP,Okinawa,4
17,17,2000184N13133,2000,KIROGI,5/7/2000 21:00,23.7075,133.918,2,JP,Kagoshima,4
18,18,2000184N13133,2000,KIROGI,6/7/2000 0:00,24.15,134.225,2,JP,Kagoshima,4
19,19,2000184N13133,2000,KIROGI,6/7/2000 3:00,24.5161,134.459,2,JP,Kagoshima,4
20,20,2000184N13133,2000,KIROGI,6/7/2000 6:00,24.875,134.7,2,JP,Kagoshima,4
21,21,2000184N13133,2000,KIROGI,6/7/2000 9:00,25.2701,135.026,1,JP,Kagoshima,4
22,22,2000184N13133,2000,KIROGI,6/7/2000 12:00,25.725,135.375,1,JP,Kagoshima,4
23,23,2000184N13133,2000,KIROGI,6/7/2000 15:00,26.2574,135.684,1,JP,Kagoshima,4
24,24,2000184N13133,2000,KIROGI,6/7/2000 18:00,26.85,136,1,JP,Kagoshima,4
25,25,2000184N13133,2000,KIROGI,6/7/2000 21:00,27.4261,136.341,1,JP,Kochi,4
26,26,2000184N13133,2000,KIROGI,7/7/2000 0:00,28.1,136.725,1,JP,Wakayama,4
27,27,2000184N13133,2000,KIROGI,7/7/2000 3:00,28.9368,137.161,1,JP,Wakayama,4
28,28,2000184N13133,2000,KIROGI,7/7/2000 6:00,29.875,137.65,1,JP,Wakayama,4
29,29,2000184N13133,2000,KIROGI,7/7/2000 9:00,30.8112,138.175,1,JP,Wakayama,4
30,30,2000184N13133,2000,KIROGI,7/7/2000 12:00,31.825,138.775,1,JP,Shizuoka,4
31,31,2000184N13133,2000,KIROGI,7/7/2000 15:00,32.9541,139.322,1,JP,Shizuoka,4
32,32,2000184N13133,2000,KIROGI,7/7/2000 18:00,34.125,139.9,1,JP,Chiba,4
33,33,2000184N13133,2000,KIROGI,7/7/2000 21:00,35.2793,140.66,1,JP,Chiba,4
34,34,2000184N13133,2000,KIROGI,8/7/2000 0:00,36.45,141.3,1,JP,Ibaraki,4
35,35,2000184N13133,2000,KIROGI,8/7/2000 3:00,37.8351,142.043,1,JP,Miyagi,4
36,36,2000184N13133,2000,KIROGI,8/7/2000 6:00,39.1,142.75,1,JP,Iwate,4
37,37,2000214N22155,2000,JELAWAT,1/8/2000 18:00,22,150.2,1,MP,Saipan,3
38,38,2000214N22155,2000,JELAWAT,1/8/2000 21:00,22.0329,149.787,2,MP,Saipan,3
39,39,2000214N22155,2000,JELAWAT,2/8/2000 0:00,22.1,149.4,3,MP,Saipan,3
40,40,2000214N22155,2000,JELAWAT,2/8/2000 3:00,22.1886,148.995,3,MP,Saipan,3
41,41,2000214N22155,2000,JELAWAT,2/8/2000 6:00,22.3,148.575,4,MP,Saipan,3
42,42,2000214N22155,2000,JELAWAT,2/8/2000 9:00,22.3986,148.143,4,MP,Saipan,3
43,43,2000214N22155,2000,JELAWAT,2/8/2000 12:00,22.55,147.675,4,MP,Saipan,3
44,44,2000214N22155,2000,JELAWAT,2/8/2000 15:00,22.8006,147.151,4,MP,Saipan,3
45,45,2000214N22155,2000,JELAWAT,2/8/2000 18:00,23.1,146.6,4,MP,Saipan,3
46,46,2000214N22155,2000,JELAWAT,2/8/2000 21:00,23.376,146.068,4,MP,Saipan,3
47,47,2000214N22155,2000,JELAWAT,3/8/2000 0:00,23.675,145.525,4,MP,Saipan,3
48,48,2000214N22155,2000,JELAWAT,3/8/2000 3:00,24.0265,144.972,4,MP,Saipan,3
49,49,2000214N22155,2000,JELAWAT,3/8/2000 6:00,24.375,144.375,4,MP,Saipan,3
50,50,2000214N22155,2000,JELAWAT,3/8/2000 9:00,24.6782,143.707,4,MP,Saipan,3
51,51,2000214N22155,2000,JELAWAT,3/8/2000 12:00,24.925,143,4,MP,Saipan,3
52,52,2000214N22155,2000,JELAWAT,3/8/2000 15:00,25.0928,142.299,3,JP,Shizuoka,3
53,53,2000214N22155,2000,JELAWAT,3/8/2000 18:00,25.225,141.65,3,JP,Shizuoka,3
54,54,2000214N22155,2000,JELAWAT,3/8/2000 21:00,25.473,140.984,3,JP,Shizuoka,3
55,55,2000214N22155,2000,JELAWAT,4/8/2000 0:00,25.675,140.325,3,JP,Shizuoka,3
56,56,2000214N22155,2000,JELAWAT,4/8/2000 3:00,25.8873,139.69,3,JP,Wakayama,3
57,57,2000214N22155,2000,JELAWAT,4/8/2000 6:00,26.05,139.05,2,JP,Wakayama,3
58,58,2000214N22155,2000,JELAWAT,4/8/2000 9:00,26.0886,138.373,2,JP,Wakayama,3
59,59,2000214N22155,2000,JELAWAT,4/8/2000 12:00,26.075,137.7,2,JP,Wakayama,3
60,60,2000214N22155,2000,JELAWAT,4/8/2000 15:00,26.0855,137.049,2,JP,Kagoshima,3
61,61,2000214N22155,2000,JELAWAT,4/8/2000 18:00,26.1,136.45,2,JP,Kagoshima,3
62,62,2000214N22155,2000,JELAWAT,4/8/2000 21:00,26.1284,135.929,2,JP,Kagoshima,3
63,63,2000214N22155,2000,JELAWAT,5/8/2000 0:00,26.15,135.45,2,JP,Kagoshima,3
64,64,2000214N22155,2000,JELAWAT,5/8/2000 3:00,26.1429,134.961,2,JP,Kagoshima,3
65,65,2000214N22155,2000,JELAWAT,5/8/2000 6:00,26.125,134.475,2,JP,Kagoshima,3
66,66,2000214N22155,2000,JELAWAT,5/8/2000 9:00,26.1135,133.973,2,JP,Kagoshima,3
67,67,2000214N22155,2000,JELAWAT,5/8/2000 12:00,26.1,133.5,2,JP,Kagoshima,3
68,68,2000214N22155,2000,JELAWAT,5/8/2000 15:00,26.0767,133.089,2,JP,Kagoshima,3
69,69,2000214N22155,2000,JELAWAT,5/8/2000 18:00,26.025,132.7,2,JP,Kagoshima,3
70,70,2000214N22155,2000,JELAWAT,5/8/2000 21:00,26.0105,132.313,2,JP,Kagoshima,3
71,71,2000214N22155,2000,JELAWAT,6/8/2000 0:00,26,131.95,2,JP,Kagoshima,3
72,72,2000214N22155,2000,JELAWAT,6/8/2000 3:00,25.9875,131.543,2,JP,Kagoshima,3
73,73,2000214N22155,2000,JELAWAT,6/8/2000 6:00,25.975,131.125,2,JP,Kagoshima,3
74,74,2000214N22155,2000,JELAWAT,6/8/2000 9:00,25.9605,130.799,3,JP,Kagoshima,3
75,75,2000214N22155,2000,JELAWAT,6/8/2000 12:00,25.95,130.5,3,JP,Okinawa,3
76,76,2000214N22155,2000,JELAWAT,6/8/2000 15:00,25.9212,130.199,3,JP,Okinawa,3
77,77,2000214N22155,2000,JELAWAT,6/8/2000 18:00,25.925,129.925,3,JP,Okinawa,3
78,78,2000214N22155,2000,JELAWAT,6/8/2000 21:00,25.9262,129.716,3,JP,Okinawa,3
79,79,2000214N22155,2000,JELAWAT,7/8/2000 0:00,25.975,129.55,3,JP,Okinawa,3
80,80,2000214N22155,2000,JELAWAT,7/8/2000 3:00,26.0331,129.352,3,JP,Okinawa,3
81,81,2000214N22155,2000,JELAWAT,7/8/2000 6:00,26.175,129.15,3,JP,Okinawa,3
82,82,2000214N22155,2000,JELAWAT,7/8/2000 9:00,26.3138,128.936,2,JP,Okinawa,3
83,83,2000214N22155,2000,JELAWAT,7/8/2000 12:00,26.5,128.725,2,JP,Okinawa,3
84,84,2000214N22155,2000,JELAWAT,7/8/2000 15:00,26.6694,128.503,2,JP,Okinawa,3
85,85,2000214N22155,2000,JELAWAT,7/8/2000 18:00,26.875,128.35,1,JP,Okinawa,3
86,86,2000214N22155,2000,JELAWAT,7/8/2000 21:00,27.0856,128.196,1,JP,Okinawa,3
87,87,2000214N22155,2000,JELAWAT,8/8/2000 0:00,27.325,128.075,1,JP,Okinawa,3
88,88,2000214N22155,2000,JELAWAT,8/8/2000 3:00,27.5756,127.918,1,JP,Okinawa,3
89,89,2000214N22155,2000,JELAWAT,8/8/2000 6:00,27.775,127.75,1,JP,Okinawa,3
90,90,2000214N22155,2000,JELAWAT,8/8/2000 9:00,27.9112,127.593,1,JP,Okinawa,3
91,91,2000214N22155,2000,JELAWAT,8/8/2000 12:00,27.975,127.4,1,JP,Okinawa,3
92,92,2000214N22155,2000,JELAWAT,8/8/2000 15:00,28.075,127.209,1,JP,Okinawa,3
93,93,2000214N22155,2000,JELAWAT,8/8/2000 18:00,28.2,127,1,JP,Okinawa,3
94,94,2000214N22155,2000,JELAWAT,8/8/2000 21:00,28.3462,126.771,1,JP,Okinawa,3
95,95,2000214N22155,2000,JELAWAT,9/8/2000 0:00,28.5,126.5,2,JP,Okinawa,3
96,96,2000214N22155,2000,JELAWAT,9/8/2000 3:00,28.6524,126.185,2,JP,Okinawa,3
97,97,2000214N22155,2000,JELAWAT,9/8/2000 6:00,28.775,125.825,2,JP,Okinawa,3
98,98,2000214N22155,2000,JELAWAT,9/8/2000 9:00,28.8418,125.434,2,CN,Zhejiang Sheng,3
99,99,2000214N22155,2000,JELAWAT,9/8/2000 12:00,28.875,125.025,2,CN,Zhejiang Sheng,3
100,100,2000214N22155,2000,JELAWAT,9/8/2000 15:00,28.8962,124.616,2,CN,Zhejiang Sheng,3
101,101,2000214N22155,2000,JELAWAT,9/8/2000 18:00,28.925,124.225,1,CN,Zhejiang Sheng,3
102,102,2000214N22155,2000,JELAWAT,9/8/2000 21:00,28.9979,123.891,1,CN,Zhejiang Sheng,3
103,103,2000214N22155,2000,JELAWAT,10/8/2000 0:00,29.075,123.55,1,CN,Zhejiang Sheng,3
104,104,2000214N22155,2000,JELAWAT,10/8/2000 3:00,29.1106,123.14,1,CN,Zhejiang Sheng,3
105,105,2000214N22155,2000,JELAWAT,10/8/2000 6:00,29.15,122.7,1,CN,Zhejiang Sheng,3
106,106,2000214N22155,2000,JELAWAT,10/8/2000 9:00,29.2036,122.264,1,CN,Zhejiang Sheng,3
107,107,2000214N22155,2000,JELAWAT,10/8/2000 12:00,29.325,121.825,1,CN,Zhejiang Sheng,3
108,108,2000222N14143,2000,EWINIAR,11/8/2000 6:00,25.575,138.05,1,JP,Wakayama,1
109,109,2000222N14143,2000,EWINIAR,11/8/2000 9:00,26.6339,137.707,1,JP,Wakayama,1
110,110,2000222N14143,2000,EWINIAR,11/8/2000 12:00,27.525,137.325,1,JP,Wakayama,1
111,111,2000222N14143,2000,EWINIAR,14/8/2000 18:00,34.675,147.7,1,JP,Chiba,1
112,112,2000222N14143,2000,EWINIAR,14/8/2000 21:00,34.7683,148.019,1,JP,Chiba,1
113,113,2000222N14143,2000,EWINIAR,15/8/2000 0:00,34.825,148.375,1,JP,Chiba,1
114,114,2000222N14143,2000,EWINIAR,15/8/2000 3:00,34.9353,148.878,1,JP,Chiba,1
115,115,2000222N14143,2000,EWINIAR,15/8/2000 6:00,35.075,149.4,1,JP,Chiba,1
116,116,2000222N14143,2000,EWINIAR,15/8/2000 9:00,35.2161,149.834,1,JP,Iwate,1
117,117,2000222N14143,2000,EWINIAR,15/8/2000 12:00,35.425,150.2,1,RU,Sakhalin,1
118,118,2000222N14143,2000,EWINIAR,15/8/2000 15:00,35.745,150.551,1,RU,Sakhalin,1
119,119,2000222N14143,2000,EWINIAR,15/8/2000 18:00,36.125,150.775,1,RU,Sakhalin,1
120,120,2000222N14143,2000,EWINIAR,15/8/2000 21:00,36.5168,150.79,1,RU,Sakhalin,1
121,121,2000222N14143,2000,EWINIAR,16/8/2000 0:00,36.875,150.725,1,RU,Sakhalin,1
122,122,2000222N14143,2000,EWINIAR,16/8/2000 3:00,37.1162,150.735,1,RU,Sakhalin,1
123,123,2000222N14143,2000,EWINIAR,16/8/2000 6:00,37.35,150.775,1,RU,Sakhalin,1
124,124,2000245N14157,2000,SAOMAI,4/9/2000 0:00,16.025,151.7,1,MP,Saipan,5
125,125,2000245N14157,2000,SAOMAI,4/9/2000 3:00,16.0643,151.232,1,MP,Saipan,5
126,126,2000245N14157,2000,SAOMAI,4/9/2000 6:00,16.1,150.775,1,MP,Saipan,5
127,127,2000245N14157,2000,SAOMAI,4/9/2000 9:00,16.1361,150.348,1,MP,Saipan,5
128,128,2000245N14157,2000,SAOMAI,4/9/2000 12:00,16.15,149.925,1,MP,Saipan,5
129,129,2000245N14157,2000,SAOMAI,4/9/2000 15:00,16.1199,149.479,2,MP,Saipan,5
130,130,2000245N14157,2000,SAOMAI,4/9/2000 18:00,16.075,149.025,2,MP,Saipan,5
131,131,2000245N14157,2000,SAOMAI,4/9/2000 21:00,16.0651,148.539,2,MP,Saipan,5
132,132,2000245N14157,2000,SAOMAI,5/9/2000 0:00,16.025,148.125,2,MP,Saipan,5
133,133,2000245N14157,2000,SAOMAI,5/9/2000 3:00,15.9399,147.851,1,MP,Saipan,5
134,134,2000245N14157,2000,SAOMAI,5/9/2000 6:00,15.75,147.7,1,MP,Saipan,5
135,135,2000245N14157,2000,SAOMAI,5/9/2000 9:00,15.4087,147.621,1,MP,Saipan,5
136,136,2000245N14157,2000,SAOMAI,8/9/2000 0:00,18.325,141.175,1,MP,Saipan,5
137,137,2000245N14157,2000,SAOMAI,8/9/2000 3:00,18.6241,140.776,1,MP,Saipan,5
138,138,2000245N14157,2000,SAOMAI,8/9/2000 6:00,18.95,140.4,1,MP,Saipan,5
139,139,2000245N14157,2000,SAOMAI,8/9/2000 9:00,19.2923,139.99,1,MP,Saipan,5
140,140,2000245N14157,2000,SAOMAI,8/9/2000 12:00,19.65,139.525,1,MP,Saipan,5
141,141,2000245N14157,2000,SAOMAI,8/9/2000 15:00,20.0202,138.954,1,MP,Saipan,5
142,142,2000245N14157,2000,SAOMAI,8/9/2000 18:00,20.375,138.375,2,MP,Saipan,5
143,143,2000245N14157,2000,SAOMAI,8/9/2000 21:00,20.6786,137.878,2,MP,Saipan,5
144,144,2000245N14157,2000,SAOMAI,9/9/2000 0:00,20.975,137.45,2,MP,Saipan,5
145,145,2000245N14157,2000,SAOMAI,9/9/2000 3:00,21.3011,137.079,2,JP,Kagoshima,5
146,146,2000245N14157,2000,SAOMAI,9/9/2000 6:00,21.65,136.75,2,JP,Kagoshima,5
147,147,2000245N14157,2000,SAOMAI,9/9/2000 9:00,22.0117,136.44,2,JP,Kagoshima,5
148,148,2000245N14157,2000,SAOMAI,9/9/2000 12:00,22.4,136.1,3,JP,Kagoshima,5
149,149,2000245N14157,2000,SAOMAI,9/9/2000 15:00,22.8362,135.68,3,JP,Kagoshima,5
150,150,2000245N14157,2000,SAOMAI,9/9/2000 18:00,23.25,135.2,4,JP,Kagoshima,5
151,151,2000245N14157,2000,SAOMAI,9/9/2000 21:00,23.5851,134.694,4,JP,Kagoshima,5
152,152,2000245N14157,2000,SAOMAI,10/9/2000 0:00,23.85,134.15,4,JP,Kagoshima,5
153,153,2000245N14157,2000,SAOMAI,10/9/2000 3:00,24.0677,133.552,4,JP,Kagoshima,5
154,154,2000245N14157,2000,SAOMAI,10/9/2000 6:00,24.175,133.025,4,JP,Kagoshima,5
155,155,2000245N14157,2000,SAOMAI,10/9/2000 9:00,24.1785,132.625,4,JP,Okinawa,5
156,156,2000245N14157,2000,SAOMAI,10/9/2000 12:00,24.225,132.4,5,JP,Okinawa,5
157,157,2000245N14157,2000,SAOMAI,10/9/2000 15:00,24.3205,132.166,5,JP,Okinawa,5
158,158,2000245N14157,2000,SAOMAI,10/9/2000 18:00,24.425,131.95,5,JP,Okinawa,5
159,159,2000245N14157,2000,SAOMAI,10/9/2000 21:00,24.6012,131.736,4,JP,Okinawa,5
160,160,2000245N14157,2000,SAOMAI,11/9/2000 0:00,24.825,131.475,4,JP,Okinawa,5
161,161,2000245N14157,2000,SAOMAI,11/9/2000 3:00,25.0682,131.131,4,JP,Okinawa,5
162,162,2000245N14157,2000,SAOMAI,11/9/2000 6:00,25.275,130.8,4,JP,Okinawa,5
163,163,2000245N14157,2000,SAOMAI,11/9/2000 9:00,25.4093,130.514,4,JP,Okinawa,5
164,164,2000245N14157,2000,SAOMAI,11/9/2000 12:00,25.5,130.275,4,JP,Okinawa,5
165,165,2000245N14157,2000,SAOMAI,11/9/2000 15:00,25.65,129.866,3,JP,Okinawa,5
166,166,2000245N14157,2000,SAOMAI,11/9/2000 18:00,25.775,129.525,3,JP,Okinawa,5
167,167,2000245N14157,2000,SAOMAI,11/9/2000 21:00,25.8999,129.211,3,JP,Okinawa,5
168,168,2000245N14157,2000,SAOMAI,12/9/2000 0:00,26.05,128.9,3,JP,Okinawa,5
169,169,2000245N14157,2000,SAOMAI,12/9/2000 3:00,26.1694,128.542,3,JP,Okinawa,5
170,170,2000245N14157,2000,SAOMAI,12/9/2000 6:00,26.3,128.225,3,JP,Okinawa,5
171,171,2000245N14157,2000,SAOMAI,12/9/2000 9:00,26.4836,128.016,3,JP,Okinawa,5
172,172,2000245N14157,2000,SAOMAI,12/9/2000 10:00,26.5311,127.932,3,JP,Okinawa,5
173,173,2000245N14157,2000,SAOMAI,12/9/2000 12:00,26.675,127.75,2,JP,Okinawa,5
174,174,2000245N14157,2000,SAOMAI,12/9/2000 15:00,26.8232,127.379,2,JP,Okinawa,5
175,175,2000245N14157,2000,SAOMAI,12/9/2000 18:00,27,127,2,JP,Okinawa,5
176,176,2000245N14157,2000,SAOMAI,12/9/2000 21:00,27.1961,126.707,2,JP,Okinawa,5
177,177,2000245N14157,2000,SAOMAI,13/9/2000 0:00,27.4,126.45,2,JP,Okinawa,5
178,178,2000245N14157,2000,SAOMAI,13/9/2000 3:00,27.6169,126.138,2,JP,Okinawa,5
179,179,2000245N14157,2000,SAOMAI,13/9/2000 6:00,27.8,125.825,2,JP,Okinawa,5
180,180,2000245N14157,2000,SAOMAI,13/9/2000 9:00,27.8831,125.501,2,JP,Okinawa,5
181,181,2000245N14157,2000,SAOMAI,13/9/2000 12:00,27.9,125.225,2,JP,Okinawa,5
182,182,2000245N14157,2000,SAOMAI,13/9/2000 15:00,27.9127,124.966,2,JP,Okinawa,5
183,183,2000245N14157,2000,SAOMAI,13/9/2000 18:00,27.925,124.75,2,CN,Zhejiang Sheng,5
184,184,2000245N14157,2000,SAOMAI,13/9/2000 21:00,27.9512,124.596,2,CN,Zhejiang Sheng,5
185,185,2000245N14157,2000,SAOMAI,14/9/2000 0:00,28,124.475,2,CN,Zhejiang Sheng,5
186,186,2000245N14157,2000,SAOMAI,14/9/2000 3:00,28.0763,124.329,2,CN,Zhejiang Sheng,5
187,187,2000245N14157,2000,SAOMAI,14/9/2000 6:00,28.175,124.225,2,CN,Zhejiang Sheng,5
188,188,2000245N14157,2000,SAOMAI,14/9/2000 9:00,28.2818,124.189,2,CN,Zhejiang Sheng,5
189,189,2000245N14157,2000,SAOMAI,14/9/2000 12:00,28.4,124.225,2,CN,Zhejiang Sheng,5
190,190,2000245N14157,2000,SAOMAI,14/9/2000 15:00,28.5079,124.278,2,CN,Zhejiang Sheng,5
191,191,2000245N14157,2000,SAOMAI,14/9/2000 18:00,28.65,124.45,2,CN,Zhejiang Sheng,5
192,192,2000245N14157,2000,SAOMAI,14/9/2000 21:00,28.814,124.789,1,CN,Zhejiang Sheng,5
193,193,2000245N14157,2000,SAOMAI,15/9/2000 0:00,29.1,125.25,1,CN,Zhejiang Sheng,5
194,194,2000245N14157,2000,SAOMAI,15/9/2000 3:00,29.5469,125.755,1,CN,Zhejiang Sheng,5
195,195,2000245N14157,2000,SAOMAI,15/9/2000 6:00,30.125,126.3,1,KR,Jeju-do,5
196,196,2000245N14157,2000,SAOMAI,15/9/2000 9:00,30.8309,126.924,1,KR,Jeju-do,5
197,197,2000245N14157,2000,SAOMAI,15/9/2000 12:00,31.7,127.475,1,JP,Nagasaki,5
198,198,2000245N14157,2000,SAOMAI,15/9/2000 15:00,32.7878,127.81,1,JP,Nagasaki,5
199,199,2000245N14157,2000,SAOMAI,15/9/2000 18:00,34,128.075,1,KR,Jeollanam-do,5
200,200,2000258N22138,2000,SONAMU,16/9/2000 0:00,24.975,141.75,1,JP,Shizuoka,1
201,201,2000258N22138,2000,SONAMU,16/9/2000 3:00,25.515,141.744,1,JP,Shizuoka,1
202,202,2000258N22138,2000,SONAMU,16/9/2000 6:00,26.075,141.675,1,JP,Shizuoka,1
203,203,2000258N22138,2000,SONAMU,16/9/2000 9:00,26.6413,141.645,1,JP,Shizuoka,1
204,204,2000258N22138,2000,SONAMU,16/9/2000 12:00,27.3,141.575,1,JP,Shizuoka,1
205,205,2000258N22138,2000,SONAMU,16/9/2000 15:00,28.1426,141.491,1,JP,Shizuoka,1
206,206,2000258N22138,2000,SONAMU,16/9/2000 18:00,29.05,141.425,1,JP,Chiba,1
207,207,2000258N22138,2000,SONAMU,16/9/2000 21:00,29.9949,141.377,1,JP,Chiba,1
208,208,2000258N22138,2000,SONAMU,17/9/2000 0:00,30.975,141.45,1,JP,Chiba,1
209,209,2000258N22138,2000,SONAMU,17/9/2000 3:00,32.0788,141.725,1,JP,Chiba,1
210,210,2000258N22138,2000,SONAMU,17/9/2000 6:00,33.25,142.1,1,JP,Chiba,1
211,211,2000258N22138,2000,SONAMU,17/9/2000 9:00,34.5087,142.553,1,JP,Chiba,1
212,212,2000258N22138,2000,SONAMU,17/9/2000 12:00,35.85,143.05,1,JP,Chiba,1
213,213,2000258N22138,2000,SONAMU,17/9/2000 15:00,37.2887,143.618,1,JP,Miyagi,1
214,214,2000258N22138,2000,SONAMU,17/9/2000 18:00,38.8,144.35,1,JP,Iwate,1
215,215,2000258N22138,2000,SONAMU,17/9/2000 21:00,40.3202,145.269,1,JP,Hokkaido,1
216,216,2000258N22138,2000,SONAMU,18/9/2000 0:00,41.8714,146.414,1,JP,Hokkaido,1
217,217,2000258N22138,2000,SONAMU,18/9/2000 3:00,43.4107,147.674,1,RU,Sakhalin,1
218,218,2000258N22138,2000,SONAMU,18/9/2000 6:00,44.8556,149.211,1,JP,Hokkaido,1
219,219,2000295N20146,2000,YAGI,24/10/2000 0:00,23,128.2,1,JP,Okinawa,3
220,220,2000295N20146,2000,YAGI,24/10/2000 3:00,23.1835,127.682,1,JP,Okinawa,3
221,221,2000295N20146,2000,YAGI,24/10/2000 6:00,23.375,127.175,1,JP,Okinawa,3
222,222,2000295N20146,2000,YAGI,24/10/2000 9:00,23.5211,126.701,1,JP,Okinawa,3
223,223,2000295N20146,2000,YAGI,24/10/2000 12:00,23.7,126.275,2,JP,Okinawa,3
224,224,2000295N20146,2000,YAGI,24/10/2000 15:00,23.9012,125.844,3,JP,Okinawa,3
225,225,2000295N20146,2000,YAGI,24/10/2000 18:00,24.125,125.45,3,JP,Okinawa,3
226,226,2000295N20146,2000,YAGI,24/10/2000 21:00,24.398,125.136,3,JP,Okinawa,3
227,227,2000295N20146,2000,YAGI,25/10/2000 0:00,24.675,124.875,3,JP,Okinawa,3
228,228,2000295N20146,2000,YAGI,25/10/2000 3:00,24.9075,124.64,3,JP,Okinawa,3
229,229,2000295N20146,2000,YAGI,25/10/2000 6:00,25.15,124.5,2,JP,Okinawa,3
230,230,2000295N20146,2000,YAGI,25/10/2000 9:00,25.3556,124.406,2,JP,Okinawa,3
231,231,2000295N20146,2000,YAGI,25/10/2000 12:00,25.55,124.375,2,JP,Okinawa,3
232,232,2000295N20146,2000,YAGI,25/10/2000 15:00,25.7393,124.382,1,JP,Okinawa,3
233,233,2000295N20146,2000,YAGI,25/10/2000 18:00,25.9,124.475,1,JP,Okinawa,3
234,234,2000295N20146,2000,YAGI,25/10/2000 21:00,26.0931,124.795,1,JP,Okinawa,3
235,235,2000295N20146,2000,YAGI,26/10/2000 0:00,26.25,125.15,1,JP,Okinawa,3
236,236,2000295N20146,2000,YAGI,26/10/2000 3:00,26.4475,125.523,1,JP,Okinawa,3
237,237,2000295N20146,2000,YAGI,26/10/2000 6:00,26.55,125.9,1,JP,Okinawa,3
238,238,2001202N23152,2001,KONG-REY,23/7/2001 12:00,25.275,146.275,1,MP,Saipan,2
239,239,2001202N23152,2001,KONG-REY,23/7/2001 15:00,25.2579,145.808,1,MP,Saipan,2
240,240,2001202N23152,2001,KONG-REY,23/7/2001 18:00,25.275,145.3,1,MP,Saipan,2
241,241,2001202N23152,2001,KONG-REY,23/7/2001 21:00,25.3602,144.719,1,MP,Saipan,2
242,242,2001202N23152,2001,KONG-REY,24/7/2001 0:00,25.5,144.125,1,JP,Chiba,2
243,243,2001202N23152,2001,KONG-REY,24/7/2001 3:00,25.6675,143.562,1,JP,Chiba,2
244,244,2001202N23152,2001,KONG-REY,24/7/2001 6:00,25.85,143,1,JP,Chiba,2
245,245,2001202N23152,2001,KONG-REY,24/7/2001 9:00,26.028,142.565,1,JP,Chiba,2
246,246,2001202N23152,2001,KONG-REY,24/7/2001 12:00,26.25,142.125,1,JP,Shizuoka,2
247,247,2001202N23152,2001,KONG-REY,24/7/2001 15:00,26.4836,141.76,1,JP,Shizuoka,2
248,248,2001202N23152,2001,KONG-REY,24/7/2001 18:00,26.725,141.4,1,JP,Shizuoka,2
249,249,2001202N23152,2001,KONG-REY,24/7/2001 21:00,26.945,141.038,1,JP,Shizuoka,2
250,250,2001202N23152,2001,KONG-REY,25/7/2001 0:00,27.15,140.725,1,JP,Shizuoka,2
251,251,2001202N23152,2001,KONG-REY,25/7/2001 3:00,27.3301,140.537,1,JP,Shizuoka,2
252,252,2001202N23152,2001,KONG-REY,25/7/2001 6:00,27.525,140.45,1,JP,Shizuoka,2
253,253,2001202N23152,2001,KONG-REY,25/7/2001 9:00,27.7744,140.399,1,JP,Shizuoka,2
254,254,2001202N23152,2001,KONG-REY,25/7/2001 12:00,28.05,140.4,1,JP,Shizuoka,2
255,255,2001202N23152,2001,KONG-REY,25/7/2001 15:00,28.3175,140.408,1,JP,Shizuoka,2
256,256,2001202N23152,2001,KONG-REY,25/7/2001 18:00,28.6,140.475,1,JP,Shizuoka,2
257,257,2001202N23152,2001,KONG-REY,25/7/2001 21:00,28.9181,140.626,1,JP,Shizuoka,2
258,258,2001202N23152,2001,KONG-REY,26/7/2001 0:00,29.225,140.825,1,JP,Shizuoka,2
259,259,2001202N23152,2001,KONG-REY,26/7/2001 3:00,29.4699,141.001,1,JP,Shizuoka,2
